TRANSACTION_DT,TRANSACTION_AMT,CMTE_ID,CMTE_NM,OCCUPATION,CMTE_PTY_AFFILIATION
1072015,150,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,DENTIST,DEM
1072015,5,C00017525,AMERICAN NURSES ASSOCIATION PAC,,
1072015,416,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),ATTORNEY,UNK
1072015,416,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),ATTORNEY,UNK
1072015,416,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),ATTORNEY,UNK
1072015,416,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),ATTORNEY,UNK
1072015,416,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),ATTORNEY,UNK
1072015,25,C00042366,DSCC,,DEM
1072015,250,C00141812,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,"VICE PRESIDENT, CORPORATE REAL ESTATE",DEM
1072015,2500,C00193433,EMILY'S LIST,OPINION RESEARCH,
1072015,200,C00193433,EMILY'S LIST,,
1072015,50,C00385773,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,,DEM
1072015,2600,C00397505,MOORE FOR CONGRESS,MAYOR,DEM
1072015,1000,C00519355,DONALD M PAYNE JR FOR CONGRESS,GOVERNMENT RELATIONS,DEM
1072015,500,C00438358,AMSTED INDUSTRIES INCORPORATED PAC,VP & MD ASIA,
1072015,5000,C00039206,"WILLIAMS AND JENSEN, PLLC POLITICAL ACTION COMMITTEE",ATTORNEY,
1072015,500,C00109991,SMALL BUSINESS INVESTOR ALLIANCE PAC,FINANCE,
1072015,500,C00109991,SMALL BUSINESS INVESTOR ALLIANCE PAC,FINANCE,
1072015,500,C00109991,SMALL BUSINESS INVESTOR ALLIANCE PAC,FINANCE,
1072015,500,C00109991,SMALL BUSINESS INVESTOR ALLIANCE PAC,FINANCE,
1072015,500,C00109991,SMALL BUSINESS INVESTOR ALLIANCE PAC,FINANCE,
1072015,1000,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,HOME IMPROVEMENT,DEM
1072015,47,C00348540,1199 SERVICE EMPLOYEES INT'L UNION FEDERAL POLITICAL ACTION FUND,,
1072015,30,C00000935,DCCC,,DEM
1072015,100,C00000935,DCCC,,DEM
1072015,5,C00000935,DCCC,,DEM
1072015,15,C00000935,DCCC,,DEM
1072015,5,C00000935,DCCC,,DEM
1072015,5,C00000935,DCCC,,DEM
1072015,5,C00000935,DCCC,,DEM
1072015,250,C00300236,MID-ATLANTIC PROGRESSIVE LEADERSHIP COMMITTEE,,
1072015,500,C00415372,NATIONAL ASSOCIATION OF ENROLLED AGENTS POLITICAL ACTION COMMITTEE,EXECUTIVE VICE PRESIDENT,
1072015,100,C00571380,"RIGHT TO RISE PAC, INC.",ACCOUNTING & FINANCE,
1072015,5000,C00571380,"RIGHT TO RISE PAC, INC.",EXECUTIVE,
1072015,1000,C00401224,ACTBLUE,PUBLISHER,
1072015,200,C00401224,ACTBLUE,NOT EMPLOYED,
1072015,1,C00401224,ACTBLUE,,
1072015,3,C00401224,ACTBLUE,,
1072015,1,C00401224,ACTBLUE,,
1072015,1,C00401224,ACTBLUE,,
1072015,1,C00401224,ACTBLUE,,
1072015,1,C00401224,ACTBLUE,,
1072015,5,C00401224,ACTBLUE,,
1072015,4,C00401224,ACTBLUE,,
1072015,25,C00401224,ACTBLUE,NOT EMPLOYED,
1072015,10,C00401224,ACTBLUE,LICENSED PSYCHOLOGIST,
1072015,5,C00401224,ACTBLUE,ANALYST - RETIRED,
1072015,3,C00401224,ACTBLUE,SMALL BUSINESS OWNER,
1072015,50,C00401224,ACTBLUE,PASTOR,
1072015,5,C00401224,ACTBLUE,TOXICOLOGIST,
1072015,5,C00401224,ACTBLUE,TOXICOLOGIST,
1072015,5,C00401224,ACTBLUE,NOT EMPLOYED,
1072015,10,C00401224,ACTBLUE,NOT EMPLOYED,
1072015,25,C00401224,ACTBLUE,DISABLED-RETIRED,
1082015,365,C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),PRESIDENT,UNK
1082015,215,C00003418,REPUBLICAN NATIONAL COMMITTEE,PROPERTY MANAGEMENT,REP
1082015,750,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
1082015,2000,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
1082015,5000,C00027466,NRSC,LOBBYIST/CONSULTANT,REP
1082015,1000,C00042366,DSCC,RETIRED,DEM
1082015,500,C00042366,DSCC,RETIRED,DEM
1082015,250,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1082015,500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1082015,1000,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1082015,250,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1082015,500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1082015,500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1082015,300,C00193433,EMILY'S LIST,RETIRED,
1082015,125,C00193433,EMILY'S LIST,NONE,
1082015,500,C00193631,THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE,EXECUTIVE VICE PRESIDENT,
1082015,1000,C00247403,NORPAC,MD,
1082015,300,C00279380,"DISTRICT NO. 1-PCD, MARINE ENGINEERS' BENEFICIAL ASSOC. - POLITICAL ACTION FUND (MEBA-PAF)",LICENSED MARINE OFFICER,
1082015,5000,C00304634,"MINEPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",V.P. GOVERNMENT AFFAIRS,
1082015,500,C00330894,"RYAN FOR CONGRESS, INC.",PRESIDENT,REP
1082015,250,C00415182,FRIENDS OF JOHN SARBANES,ATTORNEY,DEM
1082015,250,C00461061,AMI BERA FOR CONGRESS,PHYSICIAN,DEM
1082015,500,C00484535,VOTESANE PAC,REAL ESTATE BROKER,
1082015,500,C00484535,VOTESANE PAC,ASSOCIATION STAFF,
1082015,500,C00484535,VOTESANE PAC,ASSOCIATION STAFF,
1082015,500,C00484535,VOTESANE PAC,REAL ESTATE BROKER,
1082015,500,C00484535,VOTESANE PAC,REAL ESTATE BROKER,
1082015,500,C00484535,VOTESANE PAC,REAL ESTATE BROKER,
1082015,50,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,HARDWARE STORE OWNER,DEM
1082015,100,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,ACCOUNTANT,DEM
1082015,125,C00550871,ZINKE FOR CONGRESS,RETIRED,REP
1082015,1000,C00000935,DCCC,RETIRED,DEM
1082015,100,C00000935,DCCC,,DEM
1082015,26,C00000935,DCCC,,DEM
1082015,10,C00000935,DCCC,,DEM
1082015,5,C00000935,DCCC,,DEM
1082015,25,C00000935,DCCC,ATTORNEY,DEM
1082015,150,C00431601,OCEANS PAC,PHYSICIAN,
1082015,250,C00489419,AKSM UROLOGY POLITICAL ACTION COMMITTEE 'AKSM UROLOGY PAC',MD,
1082015,250,C00489419,AKSM UROLOGY POLITICAL ACTION COMMITTEE 'AKSM UROLOGY PAC',MD,
1082015,250,C00489419,AKSM UROLOGY POLITICAL ACTION COMMITTEE 'AKSM UROLOGY PAC',MD,
1082015,750,C00495028,HOUSE MAJORITY PAC,-,
1082015,250,C00571380,"RIGHT TO RISE PAC, INC.",ATTORNEY,
1082015,100,C00454074,TEAPARTYEXPRESS.ORG,RETIRED,
1082015,500,C00401224,ACTBLUE,RETIRED,
1082015,50,C00401224,ACTBLUE,NOT EMPLOYED,
1082015,8,C00401224,ACTBLUE,NOT EMPLOYED,
1082015,10,C00401224,ACTBLUE,RETIRED,
1082015,25,C00401224,ACTBLUE,MD,
1082015,25,C00401224,ACTBLUE,NOT EMPLOYED,
1082015,15,C00401224,ACTBLUE,NOT EMPLOYED,
1082015,50,C00401224,ACTBLUE,MD,
1082015,15,C00401224,ACTBLUE,NOT EMPLOYED,
1082015,25,C00401224,ACTBLUE,NOT EMPLOYED,
1082015,25,C00401224,ACTBLUE,MD,
1082015,150,C00401224,ACTBLUE,PHYSICIAN,
1082015,25,C00401224,ACTBLUE,RETIRED,
1082015,15,C00401224,ACTBLUE,FINANCIAL PLANNING,
1092015,500,C00002972,THE NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE),CHAIRMAN,
1092015,250,C00003418,REPUBLICAN NATIONAL COMMITTEE,PHYSICIAN,REP
1092015,208,C00007880,CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION,EVP/GENERAL COUNSEL,
1092015,300,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,,DEM
1092015,1000,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,LAWYER,DEM
1092015,300,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
1092015,250,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),FINANCIAL ADVISOR,
1092015,500,C00035204,PETROLEUM MARKETERS ASSOCIATION OF AMERICAN\SMALL BUSINESS COMMITTEE,STATE EXECUTIVE,UNK
1092015,40,C00042366,DSCC,,DEM
1092015,8,C00042366,DSCC,,DEM
1092015,15,C00042366,DSCC,,DEM
1092015,25,C00042366,DSCC,,DEM
1092015,1000,C00042366,DSCC,RETIRED,DEM
1092015,1500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1092015,500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1092015,250,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1092015,100,C00193433,EMILY'S LIST,ATTORNEY,
1092015,318,C00225342,MCGUIREWOODS LLP,PARTNER,
1092015,347,C00225342,MCGUIREWOODS LLP,PARTNER,
1092015,361,C00225342,MCGUIREWOODS LLP,PARTNER,
1092015,202,C00225342,MCGUIREWOODS LLP,PARTNER,
1092015,1500,C00326595,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,MVP IT,
1092015,500,C00403881,AMERICAN COLLEGE OF PHYSICIAN SERVICES INC PAC; AKA ACP SERVICES PAC,MD,
1092015,192,C00416495,LOEWS CORPORATION PUBLIC AFFAIRS COMMITTEE,VP,
1092015,500,C00484535,VOTESANE PAC,REAL ESTATE BROKER,
1092015,225,C00366013,"NASDAQ, INC. PAC (NASDAQ PAC)",EXECUTIVE VICE PRESIDENT,
1092015,25,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
1092015,100,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,PROPERTY MANAGEMENT,REP
1092015,100,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
1092015,100,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,ENGINEER,REP
1092015,50,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
1092015,25,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,RETIRED,DEM
1092015,50,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,BEAUTY CONSULTANT,DEM
1092015,100,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,ANTIQUE FURNITURE DEALER,DEM
1092015,100,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,RETIRED CIVIL SERVICE,DEM
1092015,100,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,PLUMBER,DEM
1092015,500,C00309567,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,PHARMACIST,DEM
1092015,1000,C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,,
1092015,100,C00299321,MGM RESORTS INTERNATIONAL  PAC,PRESIDENT/ COO,
1092015,40,C00355289,LOCAL 32BJ SERVICE EMPLOYEES INTERNATIONAL UNION AMERICAN DREAM POLITICAL ACTION FUND,DEPUTY DIRECTOR ORGANIZING,
1092015,40,C00355289,LOCAL 32BJ SERVICE EMPLOYEES INTERNATIONAL UNION AMERICAN DREAM POLITICAL ACTION FUND,ASSISTANT AREA LEADER,
1092015,60,C00355289,LOCAL 32BJ SERVICE EMPLOYEES INTERNATIONAL UNION AMERICAN DREAM POLITICAL ACTION FUND,CAD AREA LEADER,
1092015,1000,C00540997,READY PAC,LAWYER,
1092015,500,C00547216,COHNREZNICK LLP POLITICAL ACTION COMMITTEE,PARTNER,
1092015,500,C00547216,COHNREZNICK LLP POLITICAL ACTION COMMITTEE,PARTNER,
1092015,250,C00571380,"RIGHT TO RISE PAC, INC.",AUTHOR/JOURNALIST,
1092015,1250,C00571380,"RIGHT TO RISE PAC, INC.",LAWYER,
1092015,500,C00571380,"RIGHT TO RISE PAC, INC.",EXECUTIVE,
1092015,75,C00401224,ACTBLUE,NOT EMPLOYED,
1092015,8,C00401224,ACTBLUE,NOT EMPLOYED,
1092015,15,C00401224,ACTBLUE,NOT EMPLOYED,
1092015,10,C00401224,ACTBLUE,NOT EMPLOYED,
1092015,50,C00401224,ACTBLUE,RETIRED,
1092015,15,C00401224,ACTBLUE,HOSPITAL SUPERVISOR,
1092015,150,C00401224,ACTBLUE,BOOKKEEPER,
1092015,5,C00401224,ACTBLUE,PROFESSOR,
1092015,8,C00401224,ACTBLUE,RETIRED,
1092015,15,C00401224,ACTBLUE,RETIRED,
1092015,25,C00401224,ACTBLUE,SOCIAL WORKER,
1102015,1000,C00199273,MIKULSKI FOR SENATE COMMITTEE,EXECUTIVE DIRECTOR,DEM
1102015,500,C00199273,MIKULSKI FOR SENATE COMMITTEE,CEO,DEM
1102015,35,C00264564,MENENDEZ FOR SENATE,RETIRED,DEM
1102015,250,C00461061,AMI BERA FOR CONGRESS,DIRECTOR,DEM
1102015,250,C00461061,AMI BERA FOR CONGRESS,ATTORNEY,DEM
1102015,100,C00461061,AMI BERA FOR CONGRESS,DIRECTOR,DEM
1102015,50,C00492645,FRIENDS OF CHRIS MURPHY,ATTORNEY,DEM
1102015,500,C00401224,ACTBLUE,RETIRED,
1102015,25,C00401224,ACTBLUE,NOT EMPLOYED,
1102015,10,C00401224,ACTBLUE,SELF,
1102015,25,C00401224,ACTBLUE,ASSISTANT DIRECTOR,
1102015,10,C00401224,ACTBLUE,EDITOR/WRITER,
1102015,50,C00401224,ACTBLUE,MD,
1102015,5,C00401224,ACTBLUE,MD,
1102015,5,C00401224,ACTBLUE,RETIRED,
1102015,5,C00401224,ACTBLUE,NOT EMPLOYED,
1102015,5,C00401224,ACTBLUE,NOT EMPLOYED,
1102015,5,C00401224,ACTBLUE,NOT EMPLOYED,
1112015,416,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),ATTORNEY,UNK
1112015,500,C00042366,DSCC,PROFESSOR,DEM
1112015,450,C00193433,EMILY'S LIST,MAYOR,
1112015,500,C00000935,DCCC,RETIRED,DEM
1112015,150,C00000935,DCCC,BOOKKEEPER,DEM
1112015,50,C00000935,DCCC,WRITER/TEACHER,DEM
1112015,50,C00454074,TEAPARTYEXPRESS.ORG,RETIRED,
1112015,500,C00401224,ACTBLUE,PROFESSOR,
1112015,50,C00401224,ACTBLUE,WRITER/TEACHER,
1112015,50,C00401224,ACTBLUE,NOT EMPLOYED,
1112015,15,C00401224,ACTBLUE,NOT EMPLOYED,
1112015,5,C00401224,ACTBLUE,MD,
1112015,15,C00401224,ACTBLUE,NOT EMPLOYED,
1112015,15,C00401224,ACTBLUE,NOT EMPLOYED,
1112015,20,C00401224,ACTBLUE,PATENT ATTORNEY,
1112015,25,C00401224,ACTBLUE,MD,
1112015,120,C00401224,ACTBLUE,PROFESSOR,
1112015,25,C00401224,ACTBLUE,NONE,
1112015,2,C00401224,ACTBLUE,NONE,
1112015,15,C00401224,ACTBLUE,FINANCIAL PLANNING,
1112015,15,C00401224,ACTBLUE,SENIOR ACQUISITION SPECIALIST,
1122015,250,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
1122015,250,C00003418,REPUBLICAN NATIONAL COMMITTEE,HOMEMAKER,REP
1122015,240,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
1122015,215,C00003418,REPUBLICAN NATIONAL COMMITTEE,HOTEL EXECUTIVE,REP
1122015,500,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
1122015,305,C00003418,REPUBLICAN NATIONAL COMMITTEE,RESTAURANT OWNER,REP
1122015,250,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
1122015,250,C00003418,REPUBLICAN NATIONAL COMMITTEE,HOMEMAKER,REP
1122015,25,C00003418,REPUBLICAN NATIONAL COMMITTEE,LAWYER,REP
1122015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
1122015,300,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,REAL ESTATE BROKER,UNK
1122015,250,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1122015,1500,C00193433,EMILY'S LIST,ATTORNEY--EXECUTIVE DIRECTOR,
1122015,262,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,500,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,250,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,300,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,400,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,210,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,230,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,500,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,250,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,500,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,450,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,400,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,250,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,262,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,600,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,230,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,218,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,312,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,300,C00216895,ARNOLD & PORTER LLP PARTNERS POLITICAL ACTION COMMITTEE,ATTORNEY,
1122015,240,C00569376,DCCC RAPID RESPONSE FUND 2014,,
1122015,500,C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,FIRE FIGHTER / EMS,
1122015,500,C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,FIRE FIGHTER / EMS,
1122015,250,C00401695,AMERICAN ASSOCIATION FOR GERIATRIC PSYCHIATRY,MD,
1122015,1900,C00205369,"VAN NESS FELDMAN, LLP POLITICAL ACTION COMMITTEE",ATTORNEY,
1122015,1800,C00205369,"VAN NESS FELDMAN, LLP POLITICAL ACTION COMMITTEE",ATTORNEY,
1122015,1900,C00205369,"VAN NESS FELDMAN, LLP POLITICAL ACTION COMMITTEE",ATTORNEY,
1122015,1800,C00205369,"VAN NESS FELDMAN, LLP POLITICAL ACTION COMMITTEE",ATTORNEY,
1122015,25,C00346312,FRIENDS OF SCHUMER,RETIRED,DEM
1122015,70,C00000935,DCCC,,DEM
1122015,5,C00000935,DCCC,,DEM
1122015,600,C00278689,ALBANIAN AMERICAN PUBLIC AFFAIRS COMMITTEE,CONTRACTOR,
1122015,15,C00401224,ACTBLUE,COOK,
1122015,2,C00401224,ACTBLUE,DIRECTOR ASSOCIATION RELATIONS,
1122015,100,C00401224,ACTBLUE,PROFESSOR,
1122015,50,C00401224,ACTBLUE,SOFTWARE ARCHITECT,
1122015,10,C00401224,ACTBLUE,EDUCATOR,
1122015,10,C00401224,ACTBLUE,NOT EMPLOYED,
1122015,2,C00401224,ACTBLUE,MD,
1122015,2,C00401224,ACTBLUE,MD,
1132015,1500,C00003418,REPUBLICAN NATIONAL COMMITTEE,,REP
1132015,250,C00003418,REPUBLICAN NATIONAL COMMITTEE,CLERGY,REP
1132015,100,C00003418,REPUBLICAN NATIONAL COMMITTEE,LEGAL INSTRUMENTS EXAMINER,REP
1132015,300,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,VP AND ASSOC BROKER,DEM
1132015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,HOUSEMAN,DEM
1132015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,SOCIAL INSURANCE SPECIALIST,DEM
1132015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
1132015,225,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
1132015,400,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
1132015,1000,C00042366,DSCC,PARTNER EMERITUS,DEM
1132015,500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1132015,500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1132015,1000,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1132015,500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1132015,500,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1132015,250,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,CPA,
1132015,250,C00193433,EMILY'S LIST,CONSULTANT,
1132015,1200,C00193433,EMILY'S LIST,VICE PROVOST AND PROFESSOR OF PUBLIC P,
1132015,100,C00213512,NANCY PELOSI FOR CONGRESS,BALLET TEACHER,DEM
1132015,1000,C00257956,BOB GOODLATTE FOR CONGRESS COMMITTEE,GOVERNMENT RELATIONS,REP
1132015,1000,C00264697,FRIENDS OF SHERROD BROWN,INSURANCE EXECUTIVE,DEM
1132015,1300,C00264697,FRIENDS OF SHERROD BROWN,INSURANCE,DEM
1132015,5000,C00375048,CONSUMER TECHNOLOGY ASSOCIATION PAC,PARTNER,
1132015,500,C00484535,VOTESANE PAC,REAL ESTATE BROKER,
1132015,25,C00498568,FRIENDS OF CHERI BUSTOS,PHARMACEUTICAL COSULTANT,DEM
1132015,25,C00498568,FRIENDS OF CHERI BUSTOS,PHARMACEUTICAL COSULTANT,DEM
1132015,500,C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,FIRE FIGHTER / EMS,
1132015,100,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,I. T MANAGER,REP
1132015,130,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,PHYSICIAN,REP
1132015,100,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,HOMEMMAKER,REP
1132015,250,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,ARBY'S FRANCHISE,REP
1132015,250,C00120055,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,RETIRED,REP
1132015,1000,C00432823,AMERICAN COLLEGE OF RHEUMATOLOGY (RHEUMPAC),PHYSICIAN,
1132015,150,C00550871,ZINKE FOR CONGRESS,RETIRED,REP
1132015,500,C00550871,ZINKE FOR CONGRESS,RETIRED,REP
1132015,5,C00000935,DCCC,,DEM
1132015,5,C00000935,DCCC,,DEM
1132015,35,C00000935,DCCC,,DEM
1132015,25,C00000935,DCCC,ATTORNEY,DEM
1132015,35,C00000935,DCCC,PROJ.FIN.MGR.,DEM
1132015,25,C00000935,DCCC,WRITER/TEACHER,DEM
1132015,250,C00382424,AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION PAC,STATE AFFAIRS ASSOCIATE,
1132015,1000,C00430157,"CHENIERE ENERGY, INC. PAC",VP - INTERNATIONAL GOVERNMENT AFFAIRS,
1132015,50,C00495028,HOUSE MAJORITY PAC,ATTORNEY,
1132015,15,C00495028,HOUSE MAJORITY PAC,RETIRED,
1132015,100,C00540443,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,NOT EMPLOYED,
1132015,100,C00540443,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,NOT EMPLOYED,
1132015,100,C00540443,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,NOT EMPLOYED,
1132015,250,C00401224,ACTBLUE,ATTORNEY,
1132015,35,C00401224,ACTBLUE,RETIRED,
1132015,25,C00401224,ACTBLUE,WRITER/TEACHER,
1132015,11,C00401224,ACTBLUE,NOT EMPLOYED,
1132015,5,C00401224,ACTBLUE,MD,
1132015,25,C00401224,ACTBLUE,RETIRED,
1132015,75,C00401224,ACTBLUE,NOT EMPLOYED,
1132015,100,C00401224,ACTBLUE,BALLET TEACHER,
1132015,5,C00401224,ACTBLUE,NOT EMPLOYED,
1132015,15,C00401224,ACTBLUE,DIRECTOR ASSOCIATION RELATIONS,
1132015,50,C00401224,ACTBLUE,NOT EMPLOYED,
1132015,35,C00401224,ACTBLUE,PROJ. FIN. MGR.,
1132015,25,C00401224,ACTBLUE,PHARMACEUTICAL COSULTANT,
1132015,25,C00401224,ACTBLUE,PHARMACEUTICAL COSULTANT,
1132015,25,C00401224,ACTBLUE,NOT EMPLOYED,
